male,female,male_quantized,female_quantized
0.9925595238095238,0.004464285714285698,5,1
0.004138764880952328,0.9006231398809523,1,5
0.9697916848318917,0.026636850266229528,5,1
0.7792038690476191,0.3041294642857143,4,2
0.6007440657842726,0.21711304074242,4,2
0.4986049107142857,0.7275855654761905,3,4
0.9935019356863839,0.006498064313616103,5,1
0.9747023809523809,0.01041666666666663,5,1
0.9807477678571429,0.007347470238095233,5,1
0.7362816220238095,0.7160993303571428,4,4
0.8219246637253534,0.4846229553222656,5,3
0.5176246279761905,0.5121372767857143,3,3
0.9908389136904762,0.009161086309523836,5,1
0.8482142857142857,0.7946428571428572,5,4
0.9845610119047619,0.4737723214285714,5,3
0.9535435267857143,0.022646949404761862,5,1
0.37616257440476186,0.37383742559523814,2,2
0.7976190476190477,0.04761904761904767,4,1
0.16785712469191783,0.08809525626046322,1,1
0.9846229553222656,0.006448473249162978,5,1
0.9986049107142857,0.0013950892857143016,5,1
0.7724144345238095,0.49544270833333337,4,3
0.8235677083333334,0.8133370535714286,5,5
0.8914682297479539,0.03115081787109375,5,1
0.3748016357421875,0.0894840785435268,2,1
0.7470238095238095,0.8005952380952381,4,5
0.9688491821289062,0.007341294061569914,5,1
0.9819103422619048,0.012137276785714302,5,1
0.20126488095238093,0.5189732142857143,2,3
0.7092757452101934,0.29370044526599703,4,2
0.6206287202380952,0.7484188988095238,4,4
0.7218253726050967,0.3317460559663319,4,2
0.42122395833333337,0.8823474702380952,3,5
0.9803292410714286,0.04348028273809523,5,1
0.43271019345238093,0.45419456845238093,3,3
0.7524181547619048,0.6166294642857143,4,4
0.6690848214285714,0.3666294642857143,4,2
0.4951388949439639,0.7786706288655599,3,4
0.9980158124651227,0.0019841875348772797,5,1
0.9934895833333334,0.012462797619047672,5,1
0.9870535532633463,0.04419644673665368,5,1
0.7872953869047619,0.29008556547619047,4,2
0.8059895833333334,0.5690104166666667,5,3
0.9313151041666666,0.34844680059523814,5,2
0.9624720982142857,0.055385044642857095,5,1
0.9937499818347749,0.00029763721284414846,5,1
0.9922340029761905,0.10300409226190477,5,1
0.7375372023809523,0.2684151785714286,4,2
0.7571149553571428,0.6119326636904762,4,4
0.8839285714285714,0.5029761904761905,5,3
0.9645833514985585,0.011607124691917825,5,1
0.9856770833333334,0.002418154761904767,5,1
0.996825445265997,0.015079316638764828,5,1
0.29320430755615234,0.06512900761195595,2,1
0.5232638404482887,0.29816473098028273,3,2
0.9867063249860492,0.501388913109189,5,3
0.4208829970586867,0.5999503362746466,3,3
0.46884918212890625,0.8823412940615699,3,5
0.02509925478980657,0.016567411876860172,1,1
0.7727182479131789,0.5427579425630116,4,3
0.29441034226190477,0.6877325148809523,2,4
0.7896824791317895,0.19246037801106775,4,1
0.7868768601190477,0.3321707589285714,4,2
0.6563430059523809,0.11151413690476186,4,1
0.6261625744047619,0.23693266369047616,4,2
0.019444420224144388,0.9448412940615699,1,5
0.7896620829900106,0.17013880752381827,4,1
0.998859133039202,0.0011408669607979594,5,1
0.01009114583333337,0.7577659970238095,1,4
