male,female,male_quantized,female_quantized
0.8702101934523809,0.5583612351190477,5,3
0.41555059523809523,0.4832589285714286,3,3
0.3438987731933594,0.6471726553780692,2,4
0.49646577380952384,0.003534226190476164,3,1
0.1665736607142857,0.2977120535714286,1,2
0.23373013450985858,0.7722222464425224,2,4
0.1222098214285714,0.06231398809523814,1,1
0.0015872773670014828,0.9984127226329985,1,5
0.07696242559523814,0.34565662202380953,1,2
0.48907180059523814,0.48711867559523814,3,3
0.44717261904761907,0.7373511904761905,3,4
0.7892485119047619,0.3833705357142857,4,2
0.8297991071428572,0.009486607142857095,5,1
0.9152715773809523,0.060918898809523836,5,1
0.41703869047619047,0.5889136904761905,3,3
0.9148530505952381,0.28157552083333337,5,2
0.30932544526599703,0.0537697928292411,2,1
0.8415178571428572,0.1763392857142857,5,1
0.9509858630952381,0.13234747023809523,5,1
0.9125496092296782,0.7332837241036552,5,4
0.9418712797619048,0.9331287202380952,5,5
0.48330543154761907,0.30240885416666663,3,2
0.9688430059523809,0.0013950892857143016,5,1
0.6893601190476191,0.13802083333333337,4,1
0.9839285895937965,0.4267856961204892,5,3
0.9992559523809523,0.0037202380952381375,5,1
0.6087301345098586,0.4210317702520461,4,3
0.3196149553571429,0.5315755208333333,2,3
0.39443824404761907,0.224609375,2,2
0.9734002976190477,0.014694940476190466,5,1
0.7970145089285714,0.1672712053571429,4,1
0.6500651041666667,0.0046968005952381375,4,1
0.9920479910714286,0.0019996279761904656,5,1
0.8249627976190477,0.16313244047619047,5,1
0.05009914579845609,0.500496092296782,1,3
0.6866164434523809,0.1485770089285714,4,1
0.6920572916666667,0.5281808035714286,4,3
0.6422991071428572,0.08389136904761907,4,1
0.003422600882393989,0.5233631134033203,1,3
0.03729538690476186,0.18294270833333337,1,1
0.9991629464285714,0.3936941964285714,5,2
0.998859133039202,0.09637896219889319,5,1
0.7486049107142857,0.6144903273809523,4,4
0.5697421119326637,0.2368055071149554,3,2
0.4965194974626813,0.8298528307960147,3,5
0.8684895833333334,0.3577008928571429,5,2
0.44759114583333337,0.5583612351190477,3,3
0.7018229166666667,0.5243675595238095,4,3
0.4624720982142857,0.8291945684523809,3,5
0.8081287202380952,0.42401413690476186,5,3
0.011021205357142905,0.8956008184523809,1,5
0.9770740327380952,0.016973586309523836,5,1
0.7848772321428572,0.3044084821428571,4,2
0.9929067520868211,0.004117057436988425,5,1
0.6071428571428572,0.6666666666666667,4,4
0.9599144345238095,0.01627604166666663,5,1
0.7065197172619048,0.09705171130952384,4,1
0.7634858630952381,0.5222284226190477,4,3
0.4990234375,0.5128813244047619,3,3
0.7693452380952381,0.2366071428571429,4,2
0.46339289347330725,0.432440439860026,3,3
0.9849557725777707,0.004901515056781824,5,1
0.3726190839494977,0.9964285350981212,2,5
0.9688491821289062,0.03115081787109375,5,1
0.9099237351190477,0.09007626488095233,5,1
0.5160435267857143,0.5077659970238095,3,3
0.21842447916666663,0.9541945684523809,2,5
0.20651971726190477,0.8649088541666666,2,5
0.45651971726190477,0.6565755208333333,3,4
0.21935453869047616,0.6813151041666667,2,4
0.5870535714285714,0.42485119047619047,3,3
0.44163876488095233,0.15955171130952384,3,1
0.9862816220238095,0.019670758928571397,5,1
0.8799293154761905,0.1141183035714286,5,1
0.8265873136974516,0.1793650672549293,5,1
0.5158729553222656,0.6031746637253534,3,4
0.9416387648809523,0.16550409226190477,5,1
