male,female,male_quantized,female_quantized
0.45875186011904767,0.8909505208333334,3,5
0.5427827380952381,0.8366815476190477,3,5
0.694345201764788,0.17619051252092632,4,1
0.42429315476190477,0.020647321428571397,3,1
0.008091517857142905,0.014229910714285698,1,1
0.14667656308128718,0.923263913109189,1,5
0.002418154761904767,0.0020461309523809312,1,1
0.11193266369047616,0.39253162202380953,1,2
0.9823753720238095,0.00423177083333337,5,1
0.36011904761904767,0.8705357142857143,2,5
0.9526599702380952,0.009858630952380931,5,1
0.7855282738095238,0.0998883928571429,4,1
0.9778645833333334,0.002790178571428603,5,1
0.9800037202380952,0.006603422619047672,5,1
0.4162946428571429,0.5822172619047619,3,3
0.24608139764694936,0.02624003092447913,2,1
0.6116071428571428,0.3035714285714286,4,2
0.9800037202380952,0.006603422619047672,5,1
0.9624007997058687,0.44384920029413133,5,3
0.6732700892857143,0.12881324404761907,4,1
0.25637090773809523,0.36714099702380953,2,2
0.9800037202380952,0.0006510416666666297,5,1
0.9921875,0.006324404761904767,5,1
0.9742559705461774,0.2980654580252511,5,2
0.9866071428571429,0.0029761904761904656,5,1
0.9145275297619048,0.07207961309523814,5,1
0.6169146583193824,0.4113591512044271,4,3
0.33375186011904767,0.35523623511904767,2,2
0.1436941964285714,0.40243675595238093,1,3
0.24865141369047616,0.9820033482142857,2,5
0.9796781994047619,0.012881324404761862,5,1
0.9972563244047619,0.007207961309523836,5,1
0.8212425595238095,0.17726934523809523,5,1
0.17435509817940853,0.6068949018205916,1,4
0.9437779017857143,0.03687686011904767,5,1
0.47507440476190477,0.020368303571428603,3,1
0.8073846726190477,0.5363653273809523,5,3
0.0038132440476190688,0.9887462797619048,1,5
0.7754836309523809,0.49683779761904767,4,3
0.04136902945382259,0.5196428753080822,1,3
0.0365513392857143,0.7000558035714286,1,4
0.9984188988095238,0.3869977678571429,5,2
0.9981150854201544,0.3277777717227027,5,2
0.7865513392857143,0.31315104166666663,4,2
0.3246236074538458,0.8960521788824172,2,5
0.9272693452380952,0.029575892857142905,5,1
0.9282242002941313,0.1357638949439639,5,1
0.9242931547619048,0.15159970238095233,5,1
0.0004185267857143016,0.9742838541666666,1,5
0.8379836309523809,0.41052827380952384,5,3
0.9111328125,0.29571242559523814,5,2
0.9978608630952381,0.0006510416666666297,5,1
0.016741071428571397,0.9310825892857143,1,5
0.9793061755952381,0.013253348214285698,5,1
0.9859561011904762,0.0006510416666666297,5,1
0.9865141369047619,9.300595238093123e-05,5,1
0.6232738494873047,0.1189881279355004,4,1
0.989186513991583,0.00634920029413133,5,1
0.40773809523809523,0.6279761904761905,3,4
0.9957217261904762,0.002790178571428603,5,1
0.9689360119047619,0.005766369047619069,5,1
0.9127604166666666,0.09495907738095233,5,1
0.9889322916666666,0.021484375,5,1
0.28059895833333337,0.8905319940476191,2,5
0.9349423363095238,0.039760044642857095,5,1
0.8014322916666666,0.4768415178571429,5,3
0.9923270089285714,0.12523251488095233,5,1
0.15610122680664062,0.6430059160505022,1,4
0.9931647769264057,0.00714037015168556,5,1
0.11592265537806923,0.9718749636695498,1,5
0.9621527535574776,0.03635915120442712,5,1
0.8823939732142857,0.09230840773809523,5,1
0.006370907738095233,0.9742838541666666,1,5
0.36946614583333337,0.6230933779761905,2,4
0.29650297619047616,0.8358444940476191,2,5
0.7291666666666667,0.7455357142857143,4,4
0.9825613839285714,0.0219029017857143,5,1
0.1470424107142857,0.26218377976190477,1,2
0.9738653273809523,0.9710751488095238,5,5
0.956795647030785,4.9591064453125e-05,5,1
0.890128907703218,0.1083829970586867,5,1
0.9795851934523809,0.1736886160714286,5,1
0.8683035714285714,0.1361607142857143,5,1
0.8902994791666666,0.9534505208333334,5,5
0.6179315476190477,0.9429873511904762,4,5
0.24307105654761907,0.9637741815476191,2,5
0.7424665178571428,9.300595238093123e-05,4,1
0.08203125,0.8033854166666666,1,5
0.7854352678571428,0.004743303571428603,4,1
0.9953497023809523,0.003162202380952328,5,1
0.021081288655598995,0.010168711344401005,1,1
0.006789434523809534,0.9798177083333334,1,5
0.9692615327380952,0.017345610119047672,5,1
0.9855375744047619,0.018926711309523836,5,1
0.04072425478980657,0.9339781261625744,1,5
0.9919084821428571,0.0006510416666666297,5,1
0.48851376488095233,0.8552362351190477,3,5
0.25637090773809523,0.6945219494047619,2,4
0.9867931547619048,0.005766369047619069,5,1
0.4919084821428571,0.48279389880952384,3,3
0.34840029761904767,0.30487351190476186,2,2
0.08500744047619047,0.06231398809523814,1,1
0.7466517857142857,0.0018601190476190688,4,1
0.9642857142857143,0.005952380952380931,5,1
0.9457837059384301,0.049752008347284216,5,1
0.8945436023530506,0.12182544526599703,5,1
0.0909598214285714,0.9968377976190477,1,5
0.8505456107003349,0.4009424845377604,5,3
0.13178943452380953,0.8429129464285714,1,5
0.9353670392717633,0.04528772263299852,5,1
0.9746558779761905,4.650297619046562e-05,5,1
0.9527994791666666,0.04571242559523814,5,1
0.9825613839285714,0.04571242559523814,5,1
0.9795851934523809,0.012974330357142905,5,1
0.03143601190476186,0.9254092261904762,1,5
0.9543805803571429,0.020321800595238138,5,1
0.9676804315476191,0.0070219494047618625,5,1
0.4557756696428571,0.25106956845238093,3,2
0.030357179187592953,0.5306547255743117,1,3
0.9109468005952381,0.0637555803571429,5,1
0.6431050981794084,0.2065972827729725,4,2
0.9948908487955729,0.0036210559663318875,5,1
0.024228050595238138,0.9564267113095238,1,5
0.9807142984299433,0.02940491267612999,5,1
0.9737351005985622,0.0033482321671075566,5,1
0.9914899553571429,0.0010695684523809312,5,1
0.9847718193417504,0.0018353235153925063,5,1
0.2147042410714286,0.5635695684523809,2,3
0.5082837059384301,0.2640377226329985,3,2
0.8728670392717635,0.6018353416806176,5,4
0.6845734005882627,0.04012898036411827,4,1
0.004975818452380931,0.017345610119047672,1,1
0.9016927083333334,0.3289620535714286,5,2
0.38321422395252047,0.5829167138962519,2,3
0.7508370535714286,0.47981770833333337,4,3
0.18645836058117093,0.18358135223388672,1,1
0.0016864594959077328,0.9849206833612352,1,5
0.002381006876627567,0.9997023627871559,1,5
0.9883431934175038,0.0012401399158296078,5,1
0.6594122023809523,0.36290922619047616,4,2
0.0811941964285714,0.25065104166666663,1,2
0.9746558779761905,0.029808407738095233,5,1
0.9647042410714286,0.009998139880952328,5,1
0.9731151035853794,0.018055507114955405,5,1
0.9036458333333334,0.16917782738095233,5,1
0.32779947916666663,0.8909505208333334,2,5
0.27604166666666663,0.5558035714285714,2,3
0.9405952635265532,0.056428727649507016,5,1
0.9454520089285714,0.26734561011904767,5,2
0.9770275297619048,0.2893415178571429,5,2
0.2147042410714286,0.5457124255952381,2,3
0.11211867559523814,0.8506789434523809,1,5
0.9710751488095238,0.009579613095238138,5,1
0.8779761904761905,0.21577380952380953,5,2
0.6923363095238095,0.0650111607142857,4,1
0.9859561011904762,0.0006510416666666297,5,1
0.8154761904761905,0.09970238095238093,5,1
0.9678075881231398,0.0039186023530506375,5,1
0.2606026785714286,0.9045758928571429,2,5
0.947265625,0.9560081845238095,5,5
0.9724702380952381,0.0022321428571429047,5,1
0.9614285060337612,0.032023838588169595,5,1
0.24335316249302452,0.25515874226888025,2,2
0.004975818452380931,0.9875837053571429,1,5
0.6407180059523809,0.5185081845238095,4,3
0.5748232886904762,0.8701171875,3,5
0.9838293166387648,0.008730207170758897,5,1
0.9323846726190477,0.13160342261904767,5,1
0.9542410714285714,0.10667782738095233,5,1
0.7131231398809523,0.5056268601190477,4,3
0.08500744047619047,0.020647321428571397,1,1
0.9438709077380952,0.13202194940476186,5,1
0.7536272321428572,0.7448846726190477,4,4
0.3289186386835008,0.2469742184593564,2,2
0.9498232886904762,0.024879092261904767,5,1
0.33798363095238093,0.9879092261904762,2,5
0.9539155505952381,0.44340587797619047,5,3
0.011904761904761862,0.9747023809523809,1,5
0.9800098964146206,0.0006448654901414219,5,1
0.3141741071428571,0.7260044642857143,2,4
0.9601190657842726,0.02291661217099139,5,1
0.21299598330543157,0.9164683024088541,2,5
0.9795138949439639,0.007093247913178891,5,1
0.9770337059384301,0.0036210559663318875,5,1
0.9791666666666666,0.038690476190476164,5,1
0.9954892113095238,0.008975074404761862,5,1
0.9617280505952381,0.024879092261904767,5,1
0.5225074404761905,0.17838541666666663,3,1
0.9953869410923549,0.0031249636695498406,5,1
0.9527994791666666,0.04571242559523814,5,1
0.0016741071428570953,0.9968377976190477,1,5
0.10104170299711679,0.8677082970028832,1,5
0.9825613839285714,0.039760044642857095,5,1
0.7688802083333334,0.6879650297619048,4,4
0.28910900297619047,0.46535528273809523,2,3
0.7566964285714286,0.02157738095238093,4,1
0.12244233630952384,0.054640997023809534,1,1
0.9386904580252511,0.05386906578427264,5,1
0.14308965773809523,0.5042317708333333,1,3
0.9681051345098586,0.012549627394903284,5,1
0.8520275297619048,0.22981770833333337,5,2
0.9829799107142857,0.009579613095238138,5,1
0.9675098600841704,0.0012401399158296078,5,1
0.9451264880952381,0.14267113095238093,5,1
0.9974423363095238,0.07845052083333337,5,1
0.512450445265997,0.08129955473400297,3,1
0.9115513392857143,0.0571986607142857,5,1
0.9829364958263579,0.0036706470307850125,5,1
0.7806051345098586,0.5036210559663319,4,3
0.9948846726190477,0.03338913690476186,5,1
0.9468470982142857,0.01595052083333337,5,1
0.2682756696428571,0.9088076636904762,2,5
0.940922600882394,0.152827399117606,5,1
0.9851655505952381,0.0014415922619047672,5,1
0.2240513392857143,0.5491071428571428,2,3
0.9770337059384301,0.0036210559663318875,5,1
0.03273809523809523,0.125,1,1
0.28315662202380953,0.7391648065476191,2,4
0.19494047619047616,0.33630952380952384,1,2
0.9663194928850446,0.0024305071149554047,5,1
0.9761904761904762,0.005952380952380931,5,1
0.9720238276890346,0.01696423121861046,5,1
0.853392828078497,0.5210118974958147,5,3
0.9662853422619048,0.6869884672619048,5,4
0.8877418154761905,0.14136904761904767,5,1
0.39783296130952384,0.5292503720238095,2,3
0.9948846726190477,0.0036272321428570953,5,1
0.9925130208333334,4.650297619046562e-05,5,1
0.9419146946498326,0.03278768630254836,5,1
0.8133370535714286,0.7923177083333334,5,4
0.6670851934523809,0.9683314732142857,4,5
0.9770275297619048,0.0750558035714286,5,1
0.20431545802525108,0.40431549435570124,2,3
0.9562003726050967,0.03635915120442712,5,1
0.9829799107142857,0.009579613095238138,5,1
0.9901290166945684,0.014335269019717267,5,1
0.8379836309523809,0.01767113095238093,5,1
0.9829799107142857,0.015531994047619069,5,1
0.7933407738095238,0.21112351190476186,4,2
0.9660993303571429,0.0026506696428570953,5,1
0.9829799107142857,0.015531994047619069,5,1
0.2193452744256883,0.5113094874790737,2,3
0.9805554889497303,0.12152780805315289,5,1
0.3397042410714286,0.6409505208333333,2,4
0.9996279761904762,0.004836309523809534,5,1
0.590972173781622,0.8182540166945684,3,5
0.9510788690476191,0.23790922619047616,5,2
0.8936941964285714,0.3250558035714286,5,2
0.7858135132562547,0.33134919121151873,4,2
0.7867373511904762,0.6343936011904762,4,4
0.9855375744047619,0.024879092261904767,5,1
